OpenSans	10	16	The Australian Government should engage with serving and ex-serving ADF members and their
OpenSans	10	18	families in order to complete, by March 2023, co-designed education material on information access
OpenSans	10	20	mechanisms used by Defence and the Department of Veterans’ Affairs (DVA). Educational material
OpenSans	10	21	should be targeted to serving and ex-serving ADF members and their families.
RobotoSlab-Bold	15	26	Australian Government Response
OpenSans	10	30	The Government agrees to this recommendation.
OpenSans	9	32	The Government, through Defence and DVA, will co-design education material, targeted to serving
OpenSans	9	34	and ex-serving ADF members and their families, to enhance their understanding of the information
OpenSans	9	35	access mechanisms and the trauma-informed supports available to those accessing information.
OpenSans	9	38	Defence and DVA have commenced work towards this recommendation.
OpenSans	10	95	14 Australian Government Response to the Interim Report of the Royal Commission into Defence and Veteran Suicide
